kind,id,payload
history,R002251,"{""record_id"":""R002251"",""employee_id"":""E0002"",""event_id"":""EV_003"",""date"":""2026-06-01"",""due_date"":""2026-07-01"",""status"":""completed"",""completion_pct"":100,""score"":""75"",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R002252,"{""record_id"":""R002252"",""employee_id"":""E0003"",""event_id"":""EV_003"",""date"":""2026-06-01"",""due_date"":""2026-07-01"",""status"":""completed"",""completion_pct"":100,""score"":""98"",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R002253,"{""record_id"":""R002253"",""employee_id"":""E0004"",""event_id"":""EV_003"",""date"":""2026-06-01"",""due_date"":""2026-07-01"",""status"":""completed"",""completion_pct"":100,""score"":""97"",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R002254,"{""record_id"":""R002254"",""employee_id"":""E0005"",""event_id"":""EV_003"",""date"":""2026-06-01"",""due_date"":""2026-07-01"",""status"":""completed"",""completion_pct"":100,""score"":""98"",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R002255,"{""record_id"":""R002255"",""employee_id"":""E0006"",""event_id"":""EV_003"",""date"":""2026-06-01"",""due_date"":""2026-07-01"",""status"":""completed"",""completion_pct"":100,""score"":""97"",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R002256,"{""record_id"":""R002256"",""employee_id"":""E0007"",""event_id"":""EV_003"",""date"":""2026-06-01"",""due_date"":""2026-07-01"",""status"":""completed"",""completion_pct"":100,""score"":""94"",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R002257,"{""record_id"":""R002257"",""employee_id"":""E0008"",""event_id"":""EV_003"",""date"":""2026-06-01"",""due_date"":""2026-07-01"",""status"":""overdue"",""completion_pct"":0,""score"":"""",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R002258,"{""record_id"":""R002258"",""employee_id"":""E0009"",""event_id"":""EV_003"",""date"":""2026-06-01"",""due_date"":""2026-07-01"",""status"":""completed"",""completion_pct"":100,""score"":""89"",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R002259,"{""record_id"":""R002259"",""employee_id"":""E0010"",""event_id"":""EV_003"",""date"":""2026-06-01"",""due_date"":""2026-07-01"",""status"":""completed"",""completion_pct"":100,""score"":""100"",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R002260,"{""record_id"":""R002260"",""employee_id"":""E0011"",""event_id"":""EV_003"",""date"":""2026-06-01"",""due_date"":""2026-07-01"",""status"":""completed"",""completion_pct"":100,""score"":""92"",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R002261,"{""record_id"":""R002261"",""employee_id"":""E0012"",""event_id"":""EV_003"",""date"":""2026-06-01"",""due_date"":""2026-07-01"",""status"":""completed"",""completion_pct"":100,""score"":""70"",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R002262,"{""record_id"":""R002262"",""employee_id"":""E0013"",""event_id"":""EV_003"",""date"":""2026-06-01"",""due_date"":""2026-07-01"",""status"":""completed"",""completion_pct"":100,""score"":""98"",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R002263,"{""record_id"":""R002263"",""employee_id"":""E0014"",""event_id"":""EV_003"",""date"":""2026-06-01"",""due_date"":""2026-07-01"",""status"":""completed"",""completion_pct"":100,""score"":""91"",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R002264,"{""record_id"":""R002264"",""employee_id"":""E0014"",""event_id"":""EV_036"",""date"":""2026-06-01"",""due_date"":"""",""status"":""completed"",""completion_pct"":100,""score"":"""",""feedback_rating"":"""",""assigned_by"":""self""}"
history,R002265,"{""record_id"":""R002265"",""employee_id"":""E0015"",""event_id"":""EV_003"",""date"":""2026-06-01"",""due_date"":""2026-07-01"",""status"":""completed"",""completion_pct"":100,""score"":""94"",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R002266,"{""record_id"":""R002266"",""employee_id"":""E0016"",""event_id"":""EV_003"",""date"":""2026-06-01"",""due_date"":""2026-07-01"",""status"":""completed"",""completion_pct"":100,""score"":""85"",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R002267,"{""record_id"":""R002267"",""employee_id"":""E0017"",""event_id"":""EV_003"",""date"":""2026-06-01"",""due_date"":""2026-07-01"",""status"":""completed"",""completion_pct"":100,""score"":""93"",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R002268,"{""record_id"":""R002268"",""employee_id"":""E0018"",""event_id"":""EV_003"",""date"":""2026-06-01"",""due_date"":""2026-07-01"",""status"":""completed"",""completion_pct"":100,""score"":""100"",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R002269,"{""record_id"":""R002269"",""employee_id"":""E0019"",""event_id"":""EV_003"",""date"":""2026-06-01"",""due_date"":""2026-07-01"",""status"":""completed"",""completion_pct"":100,""score"":""71"",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R002270,"{""record_id"":""R002270"",""employee_id"":""E0020"",""event_id"":""EV_003"",""date"":""2026-06-01"",""due_date"":""2026-07-01"",""status"":""overdue"",""completion_pct"":10,""score"":"""",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R002271,"{""record_id"":""R002271"",""employee_id"":""E0021"",""event_id"":""EV_003"",""date"":""2026-06-01"",""due_date"":""2026-07-01"",""status"":""completed"",""completion_pct"":100,""score"":""98"",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R002272,"{""record_id"":""R002272"",""employee_id"":""E0022"",""event_id"":""EV_003"",""date"":""2026-06-01"",""due_date"":""2026-07-01"",""status"":""completed"",""completion_pct"":100,""score"":""75"",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R002273,"{""record_id"":""R002273"",""employee_id"":""E0023"",""event_id"":""EV_003"",""date"":""2026-06-01"",""due_date"":""2026-07-01"",""status"":""completed"",""completion_pct"":100,""score"":""80"",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R002274,"{""record_id"":""R002274"",""employee_id"":""E0025"",""event_id"":""EV_003"",""date"":""2026-06-01"",""due_date"":""2026-07-01"",""status"":""completed"",""completion_pct"":100,""score"":""88"",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R002275,"{""record_id"":""R002275"",""employee_id"":""E0026"",""event_id"":""EV_003"",""date"":""2026-06-01"",""due_date"":""2026-07-01"",""status"":""completed"",""completion_pct"":100,""score"":""80"",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R002276,"{""record_id"":""R002276"",""employee_id"":""E0027"",""event_id"":""EV_003"",""date"":""2026-06-01"",""due_date"":""2026-07-01"",""status"":""completed"",""completion_pct"":100,""score"":""76"",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R002277,"{""record_id"":""R002277"",""employee_id"":""E0028"",""event_id"":""EV_003"",""date"":""2026-06-01"",""due_date"":""2026-07-01"",""status"":""completed"",""completion_pct"":100,""score"":""84"",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R002278,"{""record_id"":""R002278"",""employee_id"":""E0029"",""event_id"":""EV_003"",""date"":""2026-06-01"",""due_date"":""2026-07-01"",""status"":""completed"",""completion_pct"":100,""score"":""89"",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R002279,"{""record_id"":""R002279"",""employee_id"":""E0030"",""event_id"":""EV_003"",""date"":""2026-06-01"",""due_date"":""2026-07-01"",""status"":""completed"",""completion_pct"":100,""score"":""99"",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R002280,"{""record_id"":""R002280"",""employee_id"":""E0031"",""event_id"":""EV_003"",""date"":""2026-06-01"",""due_date"":""2026-07-01"",""status"":""completed"",""completion_pct"":100,""score"":""88"",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R002281,"{""record_id"":""R002281"",""employee_id"":""E0032"",""event_id"":""EV_003"",""date"":""2026-06-01"",""due_date"":""2026-07-01"",""status"":""completed"",""completion_pct"":100,""score"":""96"",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R002282,"{""record_id"":""R002282"",""employee_id"":""E0033"",""event_id"":""EV_003"",""date"":""2026-06-01"",""due_date"":""2026-07-01"",""status"":""completed"",""completion_pct"":100,""score"":""80"",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R002283,"{""record_id"":""R002283"",""employee_id"":""E0034"",""event_id"":""EV_003"",""date"":""2026-06-01"",""due_date"":""2026-07-01"",""status"":""completed"",""completion_pct"":100,""score"":""80"",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R002284,"{""record_id"":""R002284"",""employee_id"":""E0035"",""event_id"":""EV_003"",""date"":""2026-06-01"",""due_date"":""2026-07-01"",""status"":""completed"",""completion_pct"":100,""score"":""96"",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R002285,"{""record_id"":""R002285"",""employee_id"":""E0036"",""event_id"":""EV_003"",""date"":""2026-06-01"",""due_date"":""2026-07-01"",""status"":""completed"",""completion_pct"":100,""score"":""71"",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R002286,"{""record_id"":""R002286"",""employee_id"":""E0037"",""event_id"":""EV_003"",""date"":""2026-06-01"",""due_date"":""2026-07-01"",""status"":""completed"",""completion_pct"":100,""score"":""99"",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R002287,"{""record_id"":""R002287"",""employee_id"":""E0038"",""event_id"":""EV_003"",""date"":""2026-06-01"",""due_date"":""2026-07-01"",""status"":""completed"",""completion_pct"":100,""score"":""88"",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R002288,"{""record_id"":""R002288"",""employee_id"":""E0039"",""event_id"":""EV_003"",""date"":""2026-06-01"",""due_date"":""2026-07-01"",""status"":""completed"",""completion_pct"":100,""score"":""89"",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R002289,"{""record_id"":""R002289"",""employee_id"":""E0040"",""event_id"":""EV_003"",""date"":""2026-06-01"",""due_date"":""2026-07-01"",""status"":""completed"",""completion_pct"":100,""score"":""91"",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R002290,"{""record_id"":""R002290"",""employee_id"":""E0041"",""event_id"":""EV_003"",""date"":""2026-06-01"",""due_date"":""2026-07-01"",""status"":""completed"",""completion_pct"":100,""score"":""89"",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R002291,"{""record_id"":""R002291"",""employee_id"":""E0042"",""event_id"":""EV_003"",""date"":""2026-06-01"",""due_date"":""2026-07-01"",""status"":""completed"",""completion_pct"":100,""score"":""99"",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R002292,"{""record_id"":""R002292"",""employee_id"":""E0043"",""event_id"":""EV_003"",""date"":""2026-06-01"",""due_date"":""2026-07-01"",""status"":""completed"",""completion_pct"":100,""score"":""95"",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R002293,"{""record_id"":""R002293"",""employee_id"":""E0044"",""event_id"":""EV_003"",""date"":""2026-06-01"",""due_date"":""2026-07-01"",""status"":""completed"",""completion_pct"":100,""score"":""73"",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R002294,"{""record_id"":""R002294"",""employee_id"":""E0045"",""event_id"":""EV_003"",""date"":""2026-06-01"",""due_date"":""2026-07-01"",""status"":""overdue"",""completion_pct"":60,""score"":"""",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R002295,"{""record_id"":""R002295"",""employee_id"":""E0046"",""event_id"":""EV_003"",""date"":""2026-06-01"",""due_date"":""2026-07-01"",""status"":""completed"",""completion_pct"":100,""score"":""86"",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R002296,"{""record_id"":""R002296"",""employee_id"":""E0047"",""event_id"":""EV_003"",""date"":""2026-06-01"",""due_date"":""2026-07-01"",""status"":""completed"",""completion_pct"":100,""score"":""80"",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R002297,"{""record_id"":""R002297"",""employee_id"":""E0048"",""event_id"":""EV_003"",""date"":""2026-06-01"",""due_date"":""2026-07-01"",""status"":""completed"",""completion_pct"":100,""score"":""80"",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R002298,"{""record_id"":""R002298"",""employee_id"":""E0049"",""event_id"":""EV_003"",""date"":""2026-06-01"",""due_date"":""2026-07-01"",""status"":""overdue"",""completion_pct"":40,""score"":"""",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R002299,"{""record_id"":""R002299"",""employee_id"":""E0050"",""event_id"":""EV_003"",""date"":""2026-06-01"",""due_date"":""2026-07-01"",""status"":""overdue"",""completion_pct"":25,""score"":"""",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R002300,"{""record_id"":""R002300"",""employee_id"":""E0051"",""event_id"":""EV_003"",""date"":""2026-06-01"",""due_date"":""2026-07-01"",""status"":""completed"",""completion_pct"":100,""score"":""99"",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R002301,"{""record_id"":""R002301"",""employee_id"":""E0052"",""event_id"":""EV_003"",""date"":""2026-06-01"",""due_date"":""2026-07-01"",""status"":""completed"",""completion_pct"":100,""score"":""88"",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R002302,"{""record_id"":""R002302"",""employee_id"":""E0053"",""event_id"":""EV_003"",""date"":""2026-06-01"",""due_date"":""2026-07-01"",""status"":""completed"",""completion_pct"":100,""score"":""91"",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R002303,"{""record_id"":""R002303"",""employee_id"":""E0054"",""event_id"":""EV_003"",""date"":""2026-06-01"",""due_date"":""2026-07-01"",""status"":""completed"",""completion_pct"":100,""score"":""77"",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R002304,"{""record_id"":""R002304"",""employee_id"":""E0055"",""event_id"":""EV_003"",""date"":""2026-06-01"",""due_date"":""2026-07-01"",""status"":""completed"",""completion_pct"":100,""score"":""95"",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R002305,"{""record_id"":""R002305"",""employee_id"":""E0056"",""event_id"":""EV_003"",""date"":""2026-06-01"",""due_date"":""2026-07-01"",""status"":""completed"",""completion_pct"":100,""score"":""75"",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R002306,"{""record_id"":""R002306"",""employee_id"":""E0057"",""event_id"":""EV_003"",""date"":""2026-06-01"",""due_date"":""2026-07-01"",""status"":""overdue"",""completion_pct"":10,""score"":"""",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R002307,"{""record_id"":""R002307"",""employee_id"":""E0059"",""event_id"":""EV_003"",""date"":""2026-06-01"",""due_date"":""2026-07-01"",""status"":""overdue"",""completion_pct"":10,""score"":"""",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R002308,"{""record_id"":""R002308"",""employee_id"":""E0060"",""event_id"":""EV_003"",""date"":""2026-06-01"",""due_date"":""2026-07-01"",""status"":""completed"",""completion_pct"":100,""score"":""92"",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R002309,"{""record_id"":""R002309"",""employee_id"":""E0061"",""event_id"":""EV_003"",""date"":""2026-06-01"",""due_date"":""2026-07-01"",""status"":""completed"",""completion_pct"":100,""score"":""93"",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R002310,"{""record_id"":""R002310"",""employee_id"":""E0062"",""event_id"":""EV_003"",""date"":""2026-06-01"",""due_date"":""2026-07-01"",""status"":""overdue"",""completion_pct"":0,""score"":"""",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R002311,"{""record_id"":""R002311"",""employee_id"":""E0063"",""event_id"":""EV_003"",""date"":""2026-06-01"",""due_date"":""2026-07-01"",""status"":""completed"",""completion_pct"":100,""score"":""90"",""feedback_rating"":"""",""assigned_by"":""hr""}"
history,R002312,"{""record_id"":""R002312"",""employee_id"":""E0064"",""event_id"":""EV_003"",""date"":""2026-06-01"",""due_date"":""2026-07-01"",""status"":""completed"",""completion_pct"":100,""score"":""88"",""feedback_rating"":"""",""assigned_by"":""hr""}"
